source_text,target_text,relation_type,doc_id
influenza A virus,Kuril harbor seal,infects,60063
Kuril harbor seal,influenza A virus,hosts,60063
Phoca vitulina stejnegeri,Kuril harbor seal,is the same as,60063
influenza A virus,ELISA,detected by,60063
influenza A virus,hemagglutination inhibition (HI),detected by,60063
H3,influenza A virus,subtype of,60063
H6,influenza A virus,subtype of,60063
H6,avians,found in,60063
tissue,influenza A virus,source of,60063
mucus,influenza A virus,source of,60063
white-tailed deer,Jamestown Canyon virus,hosts,60043
white-tailed deer,Bunyamwera group virus,hosts,60043
white-tailed deer,La Crosse virus,hosts,60043
Jamestown Canyon virus,white-tailed deer,infects,60043
Bunyamwera group virus,white-tailed deer,infects,60043
La Crosse virus,white-tailed deer,infects,60043
Odocoileus virginianus,white-tailed deer,common name of,60043
central Wisconsin,white-tailed deer,location of,60043
Yellow Fever,Yellow Fever (YF),causes,58382
Yellow Fever (YF),Yellow Fever virus (YFV),is caused by,58382
Yellow Fever virus (YFV),Alouatta caraya,infects,58382
Alouatta caraya,Yellow Fever virus (YFV),hosts,58382
Yellow Fever virus (YFV),Alouatta guariba clamitans,infects,58382
Alouatta guariba clamitans,Yellow Fever virus (YFV),hosts,58382
Yellow Fever virus (YFV),humans,infects,58382
humans,Yellow Fever virus (YFV),hosts,58382
tree hole breeding mosquitoes,Yellow Fever virus (YFV),transmit,58382
Haemagogus leucocelaenus,tree hole breeding mosquitoes,is a species of,58382
Rio Grande do Sul State,southern Brazil,is located in,58382
Alouatta,Neotropical monkeys,is a genus of,58382
howler monkeys,Alouatta,are a type of,58382
black-and-gold howler monkey,Alouatta,is a type of,58382
Alouatta caraya,black-and-gold howler monkey,is a type of,58382
Alouatta guariba clamitans,howler monkeys,is a type of,58382
monkey carcasses,forests,are found in,58382
State Secretariat of Health,monitoring program,initiated,58382
blood,YFV,is a source of,58382
viscera,YFV,is a source of,58382
bat-eared foxes,wildlife host species,is a,59406
Otocyon megalotis,wildlife host species,is a,59406
bat-eared foxes,domestic carnivore species,is a,59406
Otocyon megalotis,domestic carnivore species,is a,59406
rabies,bat-eared foxes,infects,59406
rabies,Otocyon megalotis,infects,59406
bat-eared foxes,rabies,hosts,59406
Otocyon megalotis,rabies,hosts,59406
South Africa,rabies,is a location of,59406
rabies,antigenic data,has,59406
rabies,surveillance data,has,59406
bat-eared foxes,rabies cycles,are involved in,59406
Otocyon megalotis,rabies cycles,are involved in,59406
gibbon HBV,gibbon,has unique pres sequence,60004
gibbon,gibbon HBV,is a host of,60004
gibbon HBV,chimpanzee,can be passed to,60004
experimental inoculation,gibbon HBV,method of transmission,60004
gibbon HBV,human HBV,is different from,60004
preS2 mAb 116-34,gibbon HBV,does not react with,60004
gibbon HBV,DNA,has a unique pres2 region,60004
glutamine,lysine,is replaced by,60004
valine,threonine,replaces,60004
alanine,threonine,replaces,60004
gibbon HBV,human derived HBV sequences,has a unique pres1 region,60004
aspartic acid,glutamic acid,is replaced by,60004
leucine,alanine,replaces,60004
European bat lyssavirus type 1,EBLV-1,is a,59229
European bat lyssavirus type 1,EBLV-1a,is a,59229
EBLV-1,genotype 5,is a,59229
EBLV-1a,genotype 5,is a,59229
stone marten,Martes foina,is a,59229
Germany,Europe,is in,59229
Burg,Saxony-Anhalt,is in,59229
Saxony-Anhalt,Germany,is in,59229
classical rabies virus,genotype 1,is a,59229
stone marten,Burg,was found in,59229
brain,fluorescent antibody test,was tested,59229
brain,mouse inoculation test,was tested,59229
brain,rabies tissue culture inoculation test,was tested,59229
EBLV-1,stone marten,infects,59229
stone marten,EBLV-1,hosts,59229
serotine bat,EBLV-1,hosts,59229
Pteropus lylei,fruit bats,is a,58774
Eonycteris spelaea,fruit bats,is a,58774
Hipposideros armiger,fruit bats,is a,58774
Rousettus leschennaulti,fruit bats,is a,58774
bat lyssaviruses,fruit bats,infects,58774
fruit bats,bat lyssaviruses,hosts,58774
Pteropus lylei,Aravan virus,hosts,58774
Pteropus lylei,Khujand virus,hosts,58774
Pteropus lylei,Irkut virus,hosts,58774
Pteropus lylei,Australian bat lyssavirus,hosts,58774
Eonycteris spelaea,Aravan virus,hosts,58774
Eonycteris spelaea,Khujand virus,hosts,58774
Eonycteris spelaea,Irkut virus,hosts,58774
Eonycteris spelaea,Australian bat lyssavirus,hosts,58774
serum,fruit bats,collected from,58774
virus neutralization assays,serum,performed on,58774
pseudorabies,Aujeszky's disease,is also known as,60098
pseudorabies virus,PRV,is also known as,60098
pseudorabies virus,Sus scrofa,infects,60098
Sus scrofa,pseudorabies virus,hosts,60098
Florida,USA,is a location in,60098
feral swine,Sus scrofa,is a type of,60098
serum neutralization test,pseudorabies virus,was used to detect,60098
latex agglutination test,pseudorabies virus,was used to detect,60098
enzyme-linked immunosorbent assay,pseudorabies virus,was used to detect,60098
males,Sus scrofa,are a sex of,60098
females,Sus scrofa,are a sex of,60098
adult,Sus scrofa,is an age group of,60098
juvenile,Sus scrofa,is an age group of,60098
8 mo,Sus scrofa,is a specific age of,60098
Pseudorabies,European wild boar,affects,60097
Pseudorabies,Sus scrofa,affects,60097
Pseudorabies virus,European wild boar,infects,60097
Pseudorabies virus,Sus scrofa,infects,60097
European wild boar,Pseudorabies virus,hosts,60097
Sus scrofa,Pseudorabies virus,hosts,60097
Eastern Germany,European wild boar,location of,60097
Eastern Germany,Sus scrofa,location of,60097
281,"3,143",percentage of,60097
13,"3,143",percentage of,60097
220,"3,143",percentage of,60097
ELISA,enzyme-linked immunosorbent assay,abbreviation of,60097
Pseudorabies virus,Pseudorabies,causes,60097
infectious pancreatic necrosis virus,barracuda,infects,57815
infectious pancreatic necrosis virus,axillary seabream,infects,57815
infectious pancreatic necrosis virus,common two-banded seabream,infects,57815
infectious pancreatic necrosis virus,common pandora,infects,57815
infectious pancreatic necrosis virus,Senegal seabream,infects,57815
infectious pancreatic necrosis virus,surmullet,infects,57815
viral hemorrhagic septicemia virus,barracuda,infects,57815
viral hemorrhagic septicemia virus,axillary seabream,infects,57815
viral hemorrhagic septicemia virus,common two-banded seabream,infects,57815
viral hemorrhagic septicemia virus,common pandora,infects,57815
viral hemorrhagic septicemia virus,Senegal seabream,infects,57815
viral hemorrhagic septicemia virus,surmullet,infects,57815
viral nervous necrosis virus,axillary seabream,infects,57815
viral nervous necrosis virus,common pandora,infects,57815
viral nervous necrosis virus,black seabream,infects,57815
viral nervous necrosis virus,red mullet,infects,57815
viral nervous necrosis virus,Lusitanian toadfish,infects,57815
viral nervous necrosis virus,tub gurnard,infects,57815
Chelon labrosus,infectious pancreatic necrosis virus,hosts,57815
Chelon labrosus,viral hemorrhagic septicemia virus,hosts,57815
Chelon labrosus,viral nervous necrosis virus,hosts,57815
barracuda,infectious pancreatic necrosis virus,hosts,57815
barracuda,viral hemorrhagic septicemia virus,hosts,57815
axillary seabream,infectious pancreatic necrosis virus,hosts,57815
axillary seabream,viral hemorrhagic septicemia virus,hosts,57815
axillary seabream,viral nervous necrosis virus,hosts,57815
common two-banded seabream,infectious pancreatic necrosis virus,hosts,57815
common two-banded seabream,viral hemorrhagic septicemia virus,hosts,57815
common pandora,infectious pancreatic necrosis virus,hosts,57815
common pandora,viral hemorrhagic septicemia virus,hosts,57815
common pandora,viral nervous necrosis virus,hosts,57815
Senegal seabream,infectious pancreatic necrosis virus,hosts,57815
Senegal seabream,viral hemorrhagic septicemia virus,hosts,57815
surmullet,infectious pancreatic necrosis virus,hosts,57815
surmullet,viral hemorrhagic septicemia virus,hosts,57815
black seabream,viral nervous necrosis virus,hosts,57815
red mullet,viral nervous necrosis virus,hosts,57815
Lusitanian toadfish,viral nervous necrosis virus,hosts,57815
tub gurnard,viral nervous necrosis virus,hosts,57815
irridovirus,Ranavirus,is a type of,57899
Ranavirus,Iridoviridae,is a genus of,57899
FV3,Ranavirus,is a type of,57899
FV3,irridovirus,is a type of,57899
RGV-9506,irridovirus,is,57899
RGV-9807,irridovirus,is,57899
RGV-9808,irridovirus,is,57899
irridovirus,Rana grylio,infects,57899
Rana grylio,irridovirus,hosts,57899
Rana grylio,pig frog,common name of,57899
major capsid protein (MCP) gene,irridovirus,is found in,57899
cultured frogs,irridovirus,are affected by,57899
lethal syndrome,irridovirus,is caused by,57899
Cottontail rabbit papillomavirus,Sylvilagus audubonii,infects,59668
Sylvilagus audubonii,Cottontail rabbit papillomavirus,hosts,59668
desert cottontail,Sylvilagus audubonii,common name of,59668
Sylvilagus audubonii,desert cottontail,latin name of,59668
Cottontail rabbit papillomavirus,papillomas,causes,59668
"large, pedunculated, dark cutaneous lesions",abdomen,found in,59668
cylindrical masses,mouth,found in,59668
Dengue virus,Myotis nigricans,infects,58651
Myotis nigricans,Dengue virus,hosts,58651
Dengue virus,Pteronotus parnellii,infects,58651
Pteronotus parnellii,Dengue virus,hosts,58651
Dengue virus,Natalus stramineus,infects,58651
Natalus stramineus,Dengue virus,hosts,58651
Dengue virus,Artibeus jamaicensis,infects,58651
Artibeus jamaicensis,Dengue virus,hosts,58651
Dengue virus,Carollia brevicauda,infects,58651
Carollia brevicauda,Dengue virus,hosts,58651
Dengue virus (DV),ELISA,detected by,58651
Dengue virus (DV),RT-PCR,detected by,58651
Dengue virus (DV),DV NS1 protein,detected by,58651
Myotis nigricans,ELISA,examined by,58651
Pteronotus parnellii,ELISA,examined by,58651
Natalus stramineus,ELISA,examined by,58651
Artibeus jamaicensis,ELISA,examined by,58651
Myotis nigricans,RT-PCR,examined by,58651
Pteronotus parnellii,RT-PCR,examined by,58651
Natalus stramineus,RT-PCR,examined by,58651
Artibeus jamaicensis,RT-PCR,examined by,58651
Myotis nigricans,DV NS1 protein,positive for,58651
Myotis nigricans,Dengue virus,positive for,58651
Artibeus jamaicensis,Dengue virus,positive for,58651
Carollia brevicauda,Dengue virus,positive for,58651
Mexican bats,Gulf coast,found in,58651
Mexican bats,Pacific coasts,found in,58651
Mexican bats,Mexico,found in,58651
Rainy season,Dengue virus,associated with,58651
Dengue virus,rainy season,associated with,58651
Dengue virus,four positives/12 examined,associated with,58651
Dengue virus,3/19,associated with,58651
Dengue virus,1/4,associated with,58651
Dengue virus,1/35,associated with,58651
Dengue virus,2/9,associated with,58651
Dengue virus,1/2,associated with,58651
Dengue virus,1/11,associated with,58651
Dengue virus,nine individuals,associated with,58651
Dengue virus,four species,associated with,58651
Dengue virus,three insectivorous,associated with,58651
Dengue virus,one frugivorous,associated with,58651
Dengue virus,four samples,associated with,58651
Dengue virus,three species,associated with,58651
Dengue virus,two frugivorous,associated with,58651
Dengue virus,one insectivorous,associated with,58651
Dengue virus,four families,associated with,58651
Dengue virus,12 genera,associated with,58651
Dengue virus,19 different species,associated with,58651
Dengue virus,DV serotype 2,associated with,58651
porcupines,Erethizon dorsatum,is the common name of,58837
Erethizon dorsatum,porcupines,is the scientific name of,58837
Erethizon dorsatum,montane coniferous forest,utilizes,58837
Erethizon dorsatum,rocky knolls,utilizes,58837
Erethizon dorsatum,south-facing slopes,utilizes,58837
Erethizon dorsatum,open stands,utilizes,58837
Erethizon dorsatum,Dermacentor andersoni,hosts,58837
Dermacentor andersoni,Erethizon dorsatum,infects,58837
Colorado tick fever virus,CTF virus,is the common name of,58837
CTF virus,Colorado tick fever virus,is the common name of,58837
Rocky Mountain National Park,Erethizon dorsatum,is the location of,58837
Rocky Mountain National Park,Dermacentor andersoni,is the location of,58837
Rocky Mountain National Park,Colorado tick fever virus,is the location of,58837
24.6 +/- 5.4,Dermacentor andersoni,is the average number of,58837
17.5-31.4,Dermacentor andersoni,is the range of,58837
adult,Dermacentor andersoni,is the life stage of,58837
adult,porcupines,is the life stage of,58837
West Nile virus,white-tailed deer,infects,59380
West Nile virus,Odocoileus virginianus,infects,59380
Odocoileus virginianus,West Nile virus,hosts,59380
white-tailed deer,West Nile virus,hosts,59380
Tifton Veterinary Diagnostic and Investigational Laboratory,white-tailed deer,received,59380
Tifton Veterinary Diagnostic and Investigational Laboratory,Odocoileus virginianus,received,59380
The University of Georgia,Tifton Veterinary Diagnostic and Investigational Laboratory,owns,59380
"Tifton, Georgia, USA",Tifton Veterinary Diagnostic and Investigational Laboratory,location of,59380
brain,West Nile virus,affected by,59380
brain,lymphoplasmacytic perivascular inflammation,had,59380
brain,gliosis,had,59380
brain,satellitosis,had,59380
retropharyngeal lymph nodes,West Nile virus,affected by,59380
tonsil,West Nile virus,affected by,59380
marble spleen disease,MSD,is,58254
type II avian adenovirus,hemorrhagic enteritis virus,is related to,58254
hemorrhagic enteritis virus,turkeys,affects,58254
type II avian adenovirus,splenomegaly virus,is related to,58254
splenomegaly virus,chickens,affects,58254
spleen,MSD,is affected by,58254
pulmonary edema,MSD,is a symptom of,58254
reticuloendothelial (RE) cell,MSD,is affected by,58254
lymphoid necrosis,MSD,is a symptom of,58254
agar gel precipitin test,MSD,is used to detect,58254
oral vaccination,MSD,can prevent,58254
hemorrhagic enteritis virus,oral vaccination,can be used for,58254
avirulent strains of MSD virus,oral vaccination,can be used for,58254
avian bornavirus,Himalayan monal,infects,58190
Himalayan monal,avian bornavirus,hosts,58190
avian bornavirus,chronic wasting,causes,58190
avian bornavirus,weakness,causes,58190
avian bornavirus,ataxia,causes,58190
avian bornavirus,mild non-suppurative encephalitis,causes,58190
avian bornavirus,degenerative encephalopathy,causes,58190
avian bornavirus,lymphoplasmacytic myenteric ganglioneuritis,causes,58190
avian bornavirus,Wallerian degeneration,causes,58190
avian bornavirus,immunohistochemistry,detected by,58190
avian bornavirus,reverse-transcriptase polymerase chain reaction,detected by,58190
avian bornavirus,sequencing,detected by,58190
Himalayan monal,aviary,lives in,58190
white-bellied caique,aviary,lives in,58190
avian bornavirus,brain,found in,58190
avian bornavirus,proventriculus,found in,58190
avian bornavirus,sciatic nerves,found in,58190
Himalayan monal,Order Galliformes,belongs to,58190
measles virus,Japanese macaques,infects,59196
measles virus,Macaca fuscata,infects,59196
Japanese macaques,measles virus,hosts,59196
Macaca fuscata,measles virus,hosts,59196
measles virus,measles,causes,59196
cytomegalovirus,Japanese macaques,infects,59196
cytomegalovirus,Macaca fuscata,infects,59196
adenovirus,Japanese macaques,infects,59196
adenovirus,Macaca fuscata,infects,59196
bacteria,Japanese macaques,infects,59196
bacteria,Macaca fuscata,infects,59196
Candida albicans,gingivitis,causes,59196
Candida albicans,esophagitis,causes,59196
measles virus,histopathology,detected by,59196
measles virus,immunohistochemistry (IHC),detected by,59196
measles virus,in situ hybridization (ISH),detected by,59196
measles virus,electron microscopy,detected by,59196
measles virus,lung,found in,59196
measles virus,stomach,found in,59196
measles virus,skin,found in,59196
measles virus,salivary gland,found in,59196
measles virus,spleen,found in,59196
measles virus,lymph nodes,found in,59196
human visitors,measles virus,potential source of,59196
raccoons,epizootic,associated with,59228
woodchuck,Marmota monax,common name of,59228
Marmota monax,woodchuck,scientific name of,59228
rodents,woodchuck,includes,59228
lagomorphs,woodchuck,includes,59228
raccoons,Procyon lotor,scientific name of,59228
Rabies,rodents,infects,59228
Rabies,lagomorphs,infects,59228
Rabies,humans,infects,59228
woodchuck,Rabies,hosts,59228
raccoons,Rabies,hosts,59228
United States,Rabies,location of,59228
mid-Atlantic states,Rabies,location of,59228
Centers for Disease Control,Rabies,collected data on,59228
other rodents and lagomorphs,Rabies,potential hosts of,59228
Columbid herpesvirus-1,great horned owls,infects,58036
Columbid herpesvirus-1,Bubo virginianus,infects,58036
great horned owls,Columbid herpesvirus-1,hosts,58036
Bubo virginianus,Columbid herpesvirus-1,hosts,58036
hepatic necrosis,Necropsy findings,found in,58036
splenic necrosis,Necropsy findings,found in,58036
pharyngeal ulceration,Necropsy findings,found in,58036
pharyngeal necrosis,Necropsy findings,found in,58036
gastrointestinal necrosis,Necropsy findings,found in,58036
eosinophilic intranuclear viral inclusion bodies,Necropsy findings,found in,58036
polymerase chain reaction (PCR),Columbid herpesvirus-1,used to detect,58036
PCR amplicon,polymerase chain reaction (PCR),detected by,58036
herpesvirus-induced disease,Columbid herpesvirus-1,caused by,58036
