source,target,relation_type,doc_id
Borrelia burgdorferi,Peromyscus leucopus,persisted in,90
Borrelia burgdorferi,Peromyscus leucopus,isolated from,90
Borrelia burgdorferi,Tamias striatus,isolated from,90
Borrelia burgdorferi,Dermacentor variabilis,isolated from,90
Spirochetes,Peromyscus leucopus,isolated from,90
Spirochetes,Tamias striatus,isolated from,90
Spirochetes,Dermacentor variabilis,isolated from,90
Spirochetes,Reference B. burgdorferi isolates,indistinguishable from,90
Arvicola scherman,Puumala virus,hosts,91
Arvicola scherman,Lymphocytic choriomeningitis virus,hosts,91
Arvicola scherman,Cowpox virus,hosts,91
Puumala virus,Arvicola scherman,infects,91
Lymphocytic choriomeningitis virus,Arvicola scherman,infects,91
Cowpox virus,Arvicola scherman,infects,91
Arvicola scherman,France,found in,91
Antibodies,Immunoglobulin G,detected by,91
Arvicola scherman,Population density cycle,affected by,91
Arvicola scherman,Grassland areas,affected by,91
Canine coronaviruses,Dogs,infects,92
Canine coronaviruses,Foxes,infects,92
Canine coronaviruses,Raccoon dogs,infects,92
Dogs,Canine coronaviruses,hosts,92
Foxes,Canine coronaviruses,hosts,92
Raccoon dogs,Canine coronaviruses,hosts,92
Canine coronaviruses,Fecal samples,found in,92
RT-nPCR assay,Canine coronaviruses,detects,92
Sequence analysis,Canine coronaviruses,detects,92
Phylogenetic analysis,Canine coronaviruses,analyzes,92
Type I CCV,Foxes,infects,92
Type II CCV,Foxes,infects,92
Type II CCV,Raccoon dogs,infects,92
Type I CCV,Raccoon dogs,infects,92
Type II CCV,Dogs,infects,92
Novel strain,Foxes,infects,92
Novel strain,Raccoon dogs,infects,92
EDS '76,Poultry,infects,93
EDS '76,Avian species,infects,93
Poultry,EDS '76,hosts,93
Avian species,EDS '76,hosts,93
Chickens,EDS '76,hosts,93
Guinea fowls,EDS '76,hosts,93
Ducks,EDS '76,hosts,93
Pigeons,EDS '76,hosts,93
Nigeria,Poultry,found in,93
Nigeria,Avian species,found in,93
Chickens,Nigeria,found in,93
Guinea fowls,Nigeria,found in,93
Ducks,Nigeria,found in,93
Pigeons,Nigeria,found in,93
Haemagglutination-inhibition test,EDS '76 antibodies,detects,93
Bovine viral diarrhea virus,Mule deer,infects,94
Mule deer,Bovine viral diarrhea virus,hosts,94
Arcanobacterium pyogenes,Lung,infects,94
Bovine viral diarrhea virus,Mule deer,isolated from,94
Bovine viral diarrhea virus,Reverse transcriptase polymerase chain reaction,detected by,94
Bovine viral diarrhea virus,Immunohistochemistry,detected by,94
Bovine viral diarrhea virus,Type 1a,has genotype,94
Bovine viral diarrhea virus,5'UTR and E2 genes,has rna sequences,94
Bovine viral diarrhea virus,other bovine type 1a BVDVs,similar to,94
Mule deer,Serum neutralizing antibody titers,has serum neutralizing antibody titers,94
Mule deer,Wyoming,found in,94
Mule deer,USA,found in,94
Bovine viral diarrhea virus,Mule deer population,circulates in,94
PaBV-5,Palm cockatoo,infects,95
PaBV-5,Proventricular dilatation disease,hosts,95
PaBV-5,Avian bornaviruses,shares,95
PaBV-5,Aquatic bird bornaviruses,shares,95
PaBV-5,Passerine bornaviruses,shares,95
PaBV-5,Psittaciform 2 bornavirus,is assigned to,95
PaBV-5,Genome,has,95
PaBV-5,Nucleotides,has,95
PaBV-5,5' and 3' end sequences,has,95
PaBV-5,Genomic regions,has,95
PaBV-5,Phylogenetic analysis,undergoes,95
PaBV-5,Phylogenetic clade,is part of,95
Bos grunniens,Bovine herpesvirus 1,hosts,96
Bos grunniens,Moraxella bovis,hosts,96
Bos grunniens,Neisseria spp.,hosts,96
Bovine herpesvirus 1,Bos grunniens,infects,96
Moraxella bovis,Bos grunniens,infects,96
Neisseria spp.,Bos grunniens,infects,96
Bovine herpesvirus 1,Nested polymerase chain reaction,detected by,96
Bovine herpesvirus 1,Single-strand conformation polymorphism analysis,detected by,96
Bos grunniens,Glycoproteins B and E,has property,96
Bovine herpesvirus 1,Glycoproteins B and E,has property,96
Beak and feather disease viruses,Cape parrots,infects,97
Cape parrots,Beak and feather disease viruses,hosts,97
Captive-bred Cape parrots,Beak and feather disease viruses,hosts,97
Captive-bred budgerigars,Beak and feather disease viruses,hosts,97
Wild Cape parrots,Beak and feather disease viruses,hosts,97
Wild budgerigars,Beak and feather disease viruses,hosts,97
Beak and feather disease viruses,Blood samples,found in,97
Blood samples,Sequences,contains,97
Sequences,Full-length genomes,similar to,97
Full-length genomes,Cape parrots,isolated from,97
Cape parrots,South Africa,located in,97
KwaZulu-Natal Province,South Africa,located in,97
Budgerigars,KwaZulu-Natal Province,located in,97
Beak and feather disease viruses,Cape parrots,detected in,97
Captive-bred Cape parrots,Breeding facility,exposed to,97
Breeding facility,Captive-bred Cape parrots,houses,97
Breeding facility,Captive-bred budgerigars,houses,97
Phylogenetic analysis,Full-length genomes,performed on,97
Phylogenetic analysis,Two separate infection events,indicates,97
Turkey meningoencephalitis virus,Turkey,infects,98
Turkey,Turkey meningoencephalitis virus,hosts,98
RT-PCR,Turkey meningoencephalitis virus,detects,98
Virus isolation,Turkey meningoencephalitis virus,detects,98
Turkey meningoencephalitis virus,TME,causes,98
Turkey meningoencephalitis virus,Embryonated eggs,is isolated in,98
Turkey meningoencephalitis virus,Suckling mice,is isolated in,98
Turkey meningoencephalitis virus,RT-PCR,is amplified in,98
RT-PCR,Turkey meningoencephalitis virus RNA,uses,98
Virus isolation,Turkey meningoencephalitis virus,uses,98
Turkey meningoencephalitis virus,Ntaya serogroup VI,is found in,98
Turkey meningoencephalitis virus,Flavivirus,is a type of,98
Arthopod,Turkey meningoencephalitis virus,transmits,98
Fall of 1997,TME outbreak,occurred during,98
TMEV,Pathogen,is a type of,98
TME,Disease,is a type of,98
Neurological signs,TME,are associated with,98
Brain,Turkey meningoencephalitis virus RNA,contains,98
Human cytomegalovirus,Tumor cells,infects,99
Human cytomegalovirus,Glioblastoma cells,hosts,99
Human cytomegalovirus,oncomodulatory effects,exerts,99
Human cytomegalovirus,malignancy,increases,99
Glioblastoma cells,Human cytomegalovirus,hosts,99
