source,target,relation_type,doc_id
Fakahatchee Strand Preserve State Park,Neovison vison,found in,64
Florida,Neovison vison,found in,64
USA,Neovison vison,found in,64
June,Neovison vison,time of,64
September,Neovison vison,time of,64
2004,Neovison vison,year of,64
Mycobacterium bovis,Odocoileus virginianus,infects,65
Odocoileus virginianus,Mycobacterium bovis,hosts,65
Mycobacterium bovis,Bovine tuberculosis,causes,65
white-tailed deer,Bovine tuberculosis,suffered from,65
Mycobacterium bovis,white-tailed deer,detected in,65
white-tailed deer,Michigan,found in,65
hunter-harvested white-tailed deer,Mycobacterium bovis,sampled for,65
heads and/or lungs,Mycobacterium bovis,examined for,65
lymph nodes,Mycobacterium bovis,examined for,65
Mycobacterium bovis,lymph nodes,cultured from,65
Mycobacterium bovis,lungs,cultured from,65
Mycobacterium bovis,lymph nodes,isolated from,65
Mycobacterium bovis,lungs,isolated from,65
M. bovis,epizootic,causes,65
environmental factors,epizootic,contribute to,65
management-related factors,epizootic,contribute to,65
high deer density,epizootic,contribute to,65
poor quality habitat,epizootic,contribute to,65
extensive supplemental feeding,epizootic,contribute to,65
Papio cynocephalus anubis,helminth,hosts,66
Papio cynocephalus anubis,protozoan,hosts,66
Papio cynocephalus anubis,Strongyloides sp.,infected by,66
Papio cynocephalus anubis,Trichuris,infected by,66
Papio cynocephalus anubis,parasite infection,suffered from,66
age,prevalence,affects,66
age,intensity,affects,66
sex,prevalence,does not affect,66
reproductive status,Trichuris egg output,related to,66
social rank,parasite infection,not correlated with,66
troop membership,heterogeneity of prevalence,contributes to,66
spatial location,determining levels of parasite infection,may be important in,66
genetics,determining levels of parasite infection,may be important in,66
Feline immunodeficiency virus,Panthera leo,infects,67
Feline calicivirus,Panthera leo,infects,67
Feline herpesvirus 1,Panthera leo,infects,67
Feline/canine parvovirus,Panthera leo,infects,67
Feline infectious peritonitis virus,Panthera leo,infects,67
Canine distemper virus,Panthera leo,infects,67
Feline leukemia virus,Panthera leo,infects,67
FIV,Panthera leo,infects,67
FCV,Panthera leo,infects,67
FHV1,Panthera leo,infects,67
FPV,Panthera leo,infects,67
CDV,Panthera leo,infects,67
FeLV,Panthera leo,infects,67
FIPV,Panthera leo,infects,67
Panthera leo,Feline immunodeficiency virus,hosts,67
Panthera leo,Feline calicivirus,hosts,67
Panthera leo,Feline herpesvirus 1,hosts,67
Panthera leo,Feline/canine parvovirus,hosts,67
Panthera leo,Feline infectious peritonitis virus,hosts,67
Panthera leo,Canine distemper virus,hosts,67
Panthera leo,Feline leukemia virus,hosts,67
Panthera leo,FIV,hosts,67
Panthera leo,FCV,hosts,67
Panthera leo,FHV1,hosts,67
Panthera leo,FPV,hosts,67
Panthera leo,CDV,hosts,67
Panthera leo,FeLV,hosts,67
Panthera leo,FIPV,hosts,67
Queen Elizabeth National Park,Panthera leo,location of,67
Uganda,Panthera leo,location of,67
1998,Serum samples,year of,67
1999,Serum samples,year of,67
14 lions,Panthera leo,number of,67
71%,Panthera leo,proportion of,67
11 lions,Panthera leo,number of,67
79%,Panthera leo,proportion of,67
9 lions,Panthera leo,number of,67
64%,Panthera leo,proportion of,67
5 lions,Panthera leo,number of,67
36%,Panthera leo,proportion of,67
Two of the 11 CDV-seropositive lions,Panthera leo,number of,67
Subadults,Panthera leo,age of,67
Elaeophora schneideri,Ovis canadensis,infects,68
Ovis canadensis,Elaeophora schneideri,hosts,68
Elaeophora schneideri,bighorn sheep,found in,68
bighorn sheep,Elaeophorosis,suffered from,68
adult ram,26 nematodes,had,68
yearling ewe,13 nematodes,had,68
bighorn sheep,mule deer,coexist with,68
bighorn sheep,tabanid vectors,coexist with,68
Neospora caninum,Odocoileus virginianus,infects,69
Odocoileus virginianus,Neospora caninum,hosts,69
Midwestern white-tailed deer,Odocoileus virginianus,common name of,69
Odocoileus virginianus,Midwestern white-tailed deer,latin name of,69
Neospora caninum,Antibodies,causes,69
Antibodies,Western blot,detected by,69
Antibodies,ELISA,detected by,69
Neospora caninum,Odocoileus virginianus,maintains life cycle in,69
Sera,Antibodies,contains,69
Antibodies,N. caninum surface antigens,react with,69
Western blot analysis,Antibodies,detects,69
Indirect ELISAs,Antibodies,detects,69
Field-collected samples,Antibodies,degrade,69
Deer carcasses,Biological sample,provide,69
Seroreactivity,Odocoileus virginianus,observed in,69
Serologic testing,Odocoileus virginianus,performed on,69
Cryptosporidium,Papio cynocephalus anubis,infects,70
Giardia,Papio cynocephalus anubis,infects,70
Eimeria,Papio cynocephalus anubis,infects,70
Ascaris spp.,Papio cynocephalus anubis,infects,70
Strongyloides spp.,Papio cynocephalus anubis,infects,70
Trichuris spp.,Papio cynocephalus anubis,infects,70
Hymenolepis spp.,Papio cynocephalus anubis,infects,70
Ternidens diminuta,Papio cynocephalus anubis,infects,70
Papio cynocephalus anubis,Cryptosporidium,hosts,70
Papio cynocephalus anubis,Giardia,hosts,70
Papio cynocephalus anubis,Eimeria,hosts,70
Papio cynocephalus anubis,Ascaris spp.,hosts,70
Papio cynocephalus anubis,Strongyloides spp.,hosts,70
Papio cynocephalus anubis,Trichuris spp.,hosts,70
Papio cynocephalus anubis,Hymenolepis spp.,hosts,70
Papio cynocephalus anubis,Ternidens diminuta,hosts,70
Gorilla gorilla berengei,Cryptosporidium,hosts,70
Gorilla gorilla berengei,Giardia,hosts,70
Gorilla gorilla berengei,Strongyloides spp.,hosts,70
Gorilla gorilla berengei,Trichuris spp.,hosts,70
Bwindi Impenetrable National Park,Papio cynocephalus anubis,location of,70
Bwindi Impenetrable National Park,Gorilla gorilla berengei,location of,70
Uganda,Bwindi Impenetrable National Park,location of,70
Jun-02,study,time of,70
2-week period,study,duration of,70
Papio cynocephalus anubis,Gorilla gorilla berengei,interacts with,70
Protostrongylus spp.,Ovis canadensis canadensis,infects,71
Ovis canadensis canadensis,Protostrongylus spp.,hosts,71
Protostrongylid lungworms,lungworm larvae,causes,71
fenbendazole,Protostrongylus spp.,treats,71
Rocky Mountain bighorn sheep,Protostrongylid lungworms,suffers from,71
Stillwater bighorn winter range,Rocky Mountain bighorn sheep,location of,71
southcentral Montana,Stillwater bighorn winter range,location of,71
USA,southcentral Montana,location of,71
1990,study period,start of,71
1993,study period,end of,71
1987,pretreatment period,start of,71
1989,pretreatment period,end of,71
four consecutive winters,study period,duration of,71
30,Rocky Mountain bighorn sheep,number of,71
all age and sex classes,Rocky Mountain bighorn sheep,animal source of,71
lungworm larvae,bighorn feces,found in,71
prevalence,Rocky Mountain bighorn sheep,measured in,71
average number,Rocky Mountain bighorn sheep,measured in,71
P < 0.05,prevalence,statistical significance of,71
long-term control,fenbendazole,achieved by,71
Neospora caninum,Odocoileus hemionus columbianus,infects,72
Odocoileus hemionus columbianus,Neospora caninum,hosts,72
Toxoplasma gondii,Odocoileus hemionus columbianus,infects,72
Odocoileus hemionus columbianus,Toxoplasma gondii,hosts,72
Odocoileus hemionus hemionus,Neospora caninum,hosts,72
Odocoileus hemionus hemionus,Toxoplasma gondii,hosts,72
Neospora caninum,Odocoileus hemionus columbianus,found in,72
Toxoplasma gondii,Odocoileus hemionus columbianus,found in,72
Neospora caninum,Odocoileus hemionus hemionus,found in,72
Toxoplasma gondii,Odocoileus hemionus hemionus,found in,72
Antibodies,Direct agglutination test,detected by,72
Antibodies,Specific antigens,measured by,72
Titer,Direct agglutination test,measured by,72
01:25,Neospora caninum,considered diagnostic for,72
01:25,Toxoplasma gondii,considered diagnostic for,72
N. caninum,Mortality,causes,72
T. gondii,Mortality,causes,72
Brucella spp.,Monachus schauinslandi,infects,73
Monachus schauinslandi,Brucella spp.,hosts,73
Brucella spp.,Hawaiian monk seal,exposed to,73
Hawaiian monk seal,Brucella spp.,tested for,73
Buffered antigen plate agglutination test,Brucella spp. antibodies,detects,73
Indirect enzyme immunoassay,Brucella spp. antibodies,detects,73
Competitive enzyme immunoassay,Brucella spp. antibodies,detects,73
Fluorescence polarization assay,Brucella spp. antibodies,detects,73
Northwestern Hawaiian Islands,Hawaiian monk seal,location of,73
1995,study,start year of,73
2002,study,end year of,73
164,serum samples,number of,73
144,Hawaiian monk seals,number of,73
28,animals with antibodies,number of,73
17.10%,animals with antibodies,proportion of,73
25,animals with antibodies,number of,73
15.20%,animals with antibodies,proportion of,73
19,animals with antibodies,number of,73
11.60%,animals with antibodies,proportion of,73
Cattle,threshold for diagnostic tests,used as,73
Parelaphostrongylus odocoilei,Ovis dalli dalli,infects,74
Ovis dalli dalli,Parelaphostrongylus odocoilei,hosts,74
Protostrongylus stilesi,Ovis dalli dalli,infects,74
Ovis dalli dalli,Protostrongylus stilesi,hosts,74
Parelaphostrongylus odocoilei,Skeletal muscles,found in,74
Parelaphostrongylus odocoilei,Lungs,found in,74
Protostrongylus stilesi,Lungs,found in,74
Parelaphostrongylus odocoilei,Petechial and ecchymotic hemorrhages,causes,74
Parelaphostrongylus odocoilei,Localized myositis,causes,74
Parelaphostrongylus odocoilei,Diffuse granulomatous pneumonia,causes,74
Deroceras laeve,Parelaphostrongylus odocoilei,hosts,74
Deroceras reticulatum,Parelaphostrongylus odocoilei,hosts,74
Parelaphostrongylus odocoilei,Deroceras laeve,infects,74
Parelaphostrongylus odocoilei,Deroceras reticulatum,infects,74
Protostrongylus stilesi,Bighorn sheep,found in,74
Protostrongylus stilesi,Ovis canadensis,found in,74
Rio Negro virus,Mosquitoes,infects,75
Rio Negro virus,Rodents,infects,75
Rio Negro virus,Humans,infects,75
Rio Negro virus,Argentina,circulates in,75
Rio Negro virus,Córdoba,circulates in,75
Mosquitoes,Rio Negro virus,hosts,75
Rodents,Rio Negro virus,hosts,75
Humans,Rio Negro virus,hosts,75
Rio Negro virus,Acute febrile illness,causes,75
Alphavirus RNA,Reverse transcriptase-nested polymerase chain reaction (RT-nested PCR),detected by,75
Antibodies,Serological studies,detected by,75
One human serum sample,Antibodies,has,75
Same period,Antibodies,time of,75
Rio Negro virus,Original distribution,has,75
Córdoba,Argentina,located in,75
Endemic areas,Argentina,located in,75
New regions,Argentina,located in,75
Hantavirus,Myodes,infects,76
Hantavirus,Microtus,infects,76
Myodes,Hantavirus,hosts,76
Microtus,Hantavirus,hosts,76
Hokkaido virus,Myodes,infects,76
Vladivostok virus,Microtus,infects,76
Puumala virus,M. glareolus,infects,76
Muju virus,M. regulus,infects,76
Myodes,Hantavirus,carries,76
Microtus,Vladivostok virus,carries,76
Buryatia,Hantavirus,location of,76
Russian Federation,Hantavirus,location of,76
Baikal area,Hantavirus,location of,76
Hantavirus,Hokkaido virus,has type,76
Hantavirus,Vladivostok virus,has type,76
Hantavirus,S-segment,has property,76
Hantavirus,M-segment,has property,76
Hantavirus,Type,has property,76
Phylogenetic trees,Hantavirus,represent,76
Genetic analysis,Hantavirus,detects,76
Tissue samples,Genome sequences,contain,76
Genome sequences,Hantavirus,belong to,76
Strains,Hantavirus,belong to,76
Primorsky region,Hantavirus,location of,76
Vladivostok area,Vladivostok virus,location of,76
Far-East Russia,Hantavirus,location of,76
Japan,Hantavirus,location of,76
China,Hantavirus,location of,76
Leptospira fainei serovar Hurstbridge,human patients,infects,77
human patients,Leptospira fainei serovar Hurstbridge,hosts,77
Leptospira fainei,Leptospira fainei serovar Hurstbridge,is a serovar of,77
Leptospira fainei serovar Hurstbridge,animal sources,found in,77
Leptospira fainei serovar Hurstbridge,Weil's syndrome,causes,77
human patients,Weil's syndrome,suffered from,77
Leptospira fainei serovar Hurstbridge,serology,detected by,77
Leptospira fainei serovar Hurstbridge,PCR,detected by,77
Leptospira fainei serovar Hurstbridge,sequencing of bacterial DNA,detected by,77
Leptospira fainei serovar Hurstbridge,antibiotics,treated with,77
Leptospira fainei serovar Hurstbridge,immunosuppression,treated with,77
Leptospira fainei serovar Hurstbridge,good effect,had effect,77
Leptospira fainei serovar Hurstbridge,self-limiting disease,had effect,77
Leptospira fainei serovar Hurstbridge,no treatment,had effect,77
Beak and feather disease virus,Psittacine birds,infects,78
Circovirus,Psittacine birds,infects,78
Psittacine birds,Beak and feather disease virus,hosts,78
Psittacine birds,Circovirus,hosts,78
Beak and feather disease,Circovirus,caused by,78
Circovirus,Actively growing beak and feather cells,affects,78
Circovirus,Avian species,affects,78
Young birds,Beak and feather disease,affected by,78
Older birds,Beak and feather disease,affected by,78
Taqman probe,Detection of Beak and feather disease virus,used for,78
Real-time PCR assay,Detection of Beak and feather disease virus,used for,78
DNA,Taqman probe,detected by,78
3.5,Detection limit,measurement of,78
58.33%,Circovirus in African Grey Parrots,prevalence of,78
34.42%,Circovirus in Cockatoos,prevalence of,78
31.80%,Circovirus in Amazon parrots,prevalence of,78
25.53%,Circovirus in Macaws,prevalence of,78
pigeon paramyxovirus serotype 1,North American pigeons,infects,79
North American pigeons,pigeon paramyxovirus serotype 1,hosts,79
pigeon paramyxovirus serotype 1,wild,found in,79
pigeon paramyxovirus serotype 1,Rhode Island,detected in,79
pigeon paramyxovirus serotype 1,eastern Texas,detected in,79
pigeon paramyxovirus serotype 1,2000,detected in,79
pigeon paramyxovirus serotype 1,2007,detected in,79
West Nile virus,North American pigeons,infects,79
brain tissue,"5,608 dead birds",collected from,79
brain tissue,21 avian orders,collected from,79
Columbiformes,pigeon paramyxovirus serotype 1,hosts,79
USDA-validated real-time reverse transcription-PCR assay,pigeon paramyxovirus serotype 1,detects,79
matrix gene,USDA-validated real-time reverse transcription-PCR assay,targeted by,79
hemagglutinin inhibition,pigeon paramyxovirus serotype 1,detects,79
monoclonal antibodies,hemagglutinin inhibition,used in,79
partial genomic sequencing,pigeon paramyxovirus serotype 1,performed on,79
phylogenetic analysis,pigeon paramyxovirus serotype 1,performed on,79
class II genotype VIb,pigeon paramyxovirus serotype 1,includes,79
virulent,pigeon paramyxovirus serotype 1,causes,79
fusion cleavage site motif,pigeon paramyxovirus serotype 1,characterizes,79
intracerebral pathogenicity indices,pigeon paramyxovirus serotype 1,measures,79
0.7,virulent,threshold for,79
0.98,intracerebral pathogenicity indices,value of,79
1.35,intracerebral pathogenicity indices,value of,79
fusion gene-based real-time PCR test,virulent,detects,79
probe site,fusion gene-based real-time PCR test,modified in,79
distinct sublineage,pigeon paramyxovirus serotype 1,includes,79
Toxoplasma gondii,deer,infects,80
deer,Toxoplasma gondii,hosts,80
Blastocerus dichotomus,Toxoplasma gondii,hosts,80
Ozotocerus bezoarticus,Toxoplasma gondii,hosts,80
Toxoplasma gondii,Toxoplasmosis,causes,80
deer,Toxoplasmosis,suffered from,80
Toxoplasma gondii,indirect hemagglutination,detected by,80
Toxoplasma gondii,indirect immunofluorescence,detected by,80
Toxoplasma gondii,enzyme linked immunosorbent assay,detected by,80
Toxoplasma gondii,Dot-ELISA,detected by,80
deer,antibodies,had,80
Toxoplasma gondii,antibodies,causes,80
young adults,antibodies,had,80
adults,antibodies,had,80
fawns,antibodies,had,80
newborn fawn,antibodies,had,80
Dot-ELISA,practicability,has,80
Dot-ELISA,reagent stability,has,80
Contracaecum ogmorhini,Zalophus californianus,infects,81
Contracaecum ogmorhini,Arctocephalus pusillus pusillus,infects,81
Contracaecum ogmorhini,Arctocephalus pusillus doriferus,infects,81
Contracaecum ogmorhini,Arctocephalus australis,infects,81
Contracaecum ogmorhini,Mirounga leonina,infects,81
Contracaecum ogmorhini (sensu lato),Contracaecum ogmorhini (sensu stricto),hosts,81
Contracaecum ogmorhini (sensu lato),C. margolisi n. sp.,hosts,81
Contracaecum ogmorhini (sensu stricto),Contracaecum ogmorhini (sensu lato),hosts,81
C. margolisi n. sp.,Contracaecum ogmorhini (sensu lato),hosts,81
Contracaecum ogmorhini (sensu lato),boreal region,lives in,81
Contracaecum ogmorhini (sensu lato),austral region,lives in,81
Contracaecum ogmorhini (sensu stricto),boreal region,lives in,81
C. margolisi n. sp.,austral region,lives in,81
Contracaecum ogmorhini (sensu lato),18 enzyme loci,detected by,81
Contracaecum ogmorhini (sensu lato),mitochondrial cyt b gene,detected by,81
Contracaecum ogmorhini (sensu lato),genetic variation,affected by,81
Contracaecum ogmorhini (sensu lato),fixed differences,affected by,81
Contracaecum ogmorhini (sensu lato),highly differentiated,affected by,81
Contracaecum ogmorhini (sensu lato),genetic heterogeneity,causes,81
Canine distemper virus,wild carnivores,infects,82
wild carnivores,Canine distemper virus,hosts,82
red fox,Canine distemper virus,hosts,82
Eurasian badgers,Canine distemper virus,hosts,82
stone martens,Canine distemper virus,hosts,82
pine martens,Canine distemper virus,hosts,82
Eurasian lynx,Canine distemper virus,hosts,82
domestic dog,Canine distemper virus,hosts,82
Canine distemper virus,interstitial to bronchointerstitial pneumonia,causes,82
Canine distemper virus,meningopolioencephalitis,causes,82
Canine distemper virus,demyelination,causes,82
Canine distemper virus,CDV,causes,82
Canine distemper virus,Switzerland,detected in,82
Canine distemper virus,red fox,isolated from,82
Canine distemper virus,Eurasian badgers,isolated from,82
Canine distemper virus,stone martens,isolated from,82
Canine distemper virus,pine martens,isolated from,82
Canine distemper virus,Eurasian lynx,isolated from,82
Canine distemper virus,domestic dog,isolated from,82
Swiss CDV isolates,Hungarian CDV strain,shared,82
Canine distemper virus,novel molecular signature,has molecular signature,82
novel molecular signature,increase in virus pathogenicity,contributes to,82
Hepatitis B virus,human immunodeficiency virus-infected patients,infects,83
human immunodeficiency virus,human immunodeficiency virus-infected patients,infects,83
Hepatitis B virus,human immunodeficiency virus-infected patients,hosts,83
Hepatitis B virus,chronic hepatitis,causes,83
Hepatitis B virus,liver cirrhosis,causes,83
Hepatitis B virus,hepatocellular carcinoma,causes,83
Hepatitis B virus,hepatotoxicity,causes,83
Hepatitis B virus,hepatitis events,causes,83
Hepatitis B virus,cirrhosis,causes,83
Hepatitis B virus,end-stage liver disease,causes,83
HIV infection,hepatitis events,increases the risk of,83
HIV infection,cirrhosis,increases the risk of,83
HIV infection,end-stage liver disease,increases the risk of,83
HBV coinfection,immunologic and clinical progression of HIV infection,accelerates,83
HBV coinfection,hepatotoxicity,increases the risk of,83
HBV vaccination,HBV infection,prevents,83
HBV vaccine,tenofovir disoproxil fumarate,uses,83
HBV vaccine,emtricitabine,uses,83
HBV vaccine,lamivudine,uses,83
HBV vaccine,novel approaches to HBV vaccination,needs,83
Rhodococcus equi,indigenous animals,infects,84
indigenous animals,Rhodococcus equi,hosts,84
Rhodococcus equi,Lower Zambezi National Park,found in,84
Rhodococcus equi,Lochinvar National Park,found in,84
Rhodococcus equi,Zambia,found in,84
Rhodococcus equi,foals,causes,84
Rhodococcus equi,fetal samples,is isolated from,84
Rhodococcus equi,soil samples,is isolated from,84
Rhodococcus equi,VapA,contains,84
Rhodococcus equi,VapB,contains,84
Rhodococcus equi,cryptic plasmids,contains,84
Rhodococcus equi,virulent R. equi,has form,84
Rhodococcus equi,avirulent R. equi,has form,84
Rhodococcus equi,15- to 17-kDa antigens,is tested for,84
Rhodococcus equi,20-kDa antigen,is tested for,84
Rhodococcus equi,PCR,is detected by,84
Rhodococcus equi,immunoblotting,is detected by,84
Rhodococcus equi,antigens,has property,84
Rhodococcus equi,plasmids,has property,84
Rhodococcus equi,virulence,has property,84
Rhodococcus equi,incidence,has property,84
Rhodococcus equi,presence,has property,84
Rhodococcus equi,isolation,is isolated by,84
Rhodococcus equi,testing,is tested by,84
Rhodococcus equi,investigation,is investigated by,84
Rhodococcus equi,collection,is collected by,84
Japanese encephalitis virus,Humans,infects,85
Japanese encephalitis,Japanese encephalitis virus,caused by,85
Southeast Asia,Japanese encephalitis virus,hosts,85
Asia,Japanese encephalitis virus,hosts,85
Japan,Japanese encephalitis virus,hosts,85
Indonesia,Japanese encephalitis virus,hosts,85
Malaysia,Japanese encephalitis virus,hosts,85
JKT6468,Japanese encephalitis virus,isolate of,85
Japanese encephalitis virus,nucleotide sequence,has sequence,85
Japanese encephalitis virus,amino acid sequence,has sequence,85
core protein,Japanese encephalitis virus,part of,85
envelope protein,Japanese encephalitis virus,part of,85
receptor binding domain,envelope protein,part of,85
E327 Leu-->Thr/Ser,envelope protein,mutation of,85
dengue virus,Japanese encephalitis virus,related to,85
Nipah virus,Japanese encephalitis virus,related to,85
tropical southeast Asia,emerging pathogens,zone for,85
W1,Trichosurus vulpecula,infects,86
W6,Trichosurus vulpecula,infects,86
Trichosurus vulpecula,W1,hosts,86
Trichosurus vulpecula,W6,hosts,86
W1,Bovine enterovirus serotype 2,related to,86
W6,Bovine enterovirus serotype 2,related to,86
W1,PS87/Belfast,distinct from,86
W6,PS87/Belfast,distinct from,86
W1,Possum kidney cells,grows in,86
W6,Possum kidney cells,grows in,86
W1,Madin-Darby bovine kidney cells,grows in,86
W6,Madin-Darby bovine kidney cells,grows in,86
W1,Trichosurus vulpecula,co-evolved with,86
W6,Trichosurus vulpecula,co-evolved with,86
Leptospira interrogans,Canis lupus,infects,87
Canis lupus,Leptospira interrogans,hosts,87
Leptospira interrogans,Leptospirosis,causes,87
Minnesota wolves,Leptospirosis,suffered from,87
Serum samples,antibodies against Leptospira interrogans,tested for,87
Leptospira interrogans,antibodies against,tested for,87
12 serovars,study,included in,87
Leptospira interrogans,12 serovars,has serovars,87
52,antibodies against Leptospira interrogans,number of individuals with,87
11%,antibodies against Leptospira interrogans,proportion of individuals with,87
grippotyphosa,Minnesota wolves,most common serovar in,87
bratislava,Minnesota wolves,second most common serovar in,87
autumnalis,Minnesota wolves,third most common serovar in,87
Leishmania infantum,Canis lupus,infects,88
Canis lupus,Leishmania infantum,hosts,88
Leishmania infantum,visceral leishmaniosis,causes,88
Leishmania infantum,lesions,causes,88
gray wolf,visceral leishmaniosis,suffers from,88
gray wolf,lesions,suffers from,88
Croatia,Canis lupus,found in,88
Dalmatia,Canis lupus,found in,88
Nov-03,gray wolf death,date of,88
Leishmania infantum,polymerase chain reaction,detected by,88
Leishmania infantum,pathologic analysis,detected by,88
Leishmania infantum,parasitologic analysis,detected by,88
Brevinema andersonii,Blarina brevicauda,infects,89
Brevinema andersonii,Peromyscus leucopus,infects,89
Blarina brevicauda,Brevinema andersonii,hosts,89
Peromyscus leucopus,Brevinema andersonii,hosts,89
Brevinema andersonii,Blarina brevicauda,is isolated from,89
Brevinema andersonii,Peromyscus leucopus,is isolated from,89
Brevinema andersonii,Escherichia coli,is distinct from,89
Brevinema andersonii,16S rRNA,has 16s rrna sequence,89
Brevinema andersonii,Sodium dodecyl sulfate-polyacrylamide gel electrophoresis,has sodium dodecyl sulfate-polyacrylamide gel electrophoresis profile,89
Brevinema andersonii,Fatty acid analysis,has fatty acid analysis profile,89
Brevinema andersonii,Enzyme analysis,has enzyme analysis profile,89
Brevinema andersonii,Restriction endonuclease analysis,has restriction endonuclease analysis profile,89
Brevinema andersonii,Southern hybridization,has southern hybridization profile,89
CT11616,Brevinema andersonii,is type strain of,89
ATCC 43811,Brevinema andersonii,is strain of,89
Brevinema andersonii,Brevinema,is classified as,89
Brevinema andersonii,Spirochaetales,is a member of,89
Borrelia burgdorferi,white-footed mice,infects,90
Borrelia burgdorferi,eastern chipmunks,infects,90
Borrelia burgdorferi,feral rodents,hosts,90
feral rodents,Borrelia burgdorferi,hosts,90
Borrelia burgdorferi,Lyme disease,causes,90
white-footed mice,Borrelia burgdorferi,hosts,90
eastern chipmunks,Borrelia burgdorferi,hosts,90
Dermacentor variabilis,Borrelia burgdorferi,hosts,90
Ixodes dammini,Borrelia burgdorferi,hosts,90
P. leucopus,Borrelia burgdorferi,hosts,90
T. striatus,Borrelia burgdorferi,hosts,90
D. variabilis,Borrelia burgdorferi,hosts,90
Borrelia burgdorferi,one mouse,persisted in,90
one mouse,Ixodes dammini,had infected,90
one mouse,Dermacentor variabilis,had infected,90
Borrelia burgdorferi,P. leucopus,isolated from,90
Borrelia burgdorferi,T. striatus,isolated from,90
Borrelia burgdorferi,D. variabilis,isolated from,90
Borrelia burgdorferi,reference B. burgdorferi isolates,isolated from,90
Puumala virus,Arvicola scherman,infects,91
Arvicola scherman,Puumala virus,hosts,91
lymphocytic choriomeningitis virus,Arvicola scherman,infects,91
Arvicola scherman,lymphocytic choriomeningitis virus,hosts,91
cowpox virus,Arvicola scherman,infects,91
Arvicola scherman,cowpox virus,hosts,91
Arvicola scherman,eastern France,found in,91
Puumala virus,antibodies,detected by,91
lymphocytic choriomeningitis virus,antibodies,detected by,91
cowpox virus,antibodies,detected by,91
antibodies,Arvicola scherman,measured in,91
PUUV,Arvicola scherman,found in,91
LCMV,Arvicola scherman,found in,91
CPXV,Arvicola scherman,found in,91
A. scherman population density cycle,CPXV,affected by,91
grassland areas,CPXV,related to,91
Canine coronaviruses,Canidae,infects,92
Canidae,Canine coronaviruses,hosts,92
Canine coronaviruses,Fecal samples,found in,92
Fecal samples,Dogs,collected from,92
Fecal samples,Foxes,collected from,92
Fecal samples,Raccoon dogs,collected from,92
Fecal samples,Minks,collected from,92
Type I CCV,Fecal samples,found in,92
Type II CCV,Fecal samples,found in,92
CCV 1-71,Canine coronaviruses,reference for,92
FCV-like CCV strain,Canine coronaviruses,reference for,92
M gene,Canine coronaviruses,part of,92
Phylogenetic analysis,Canine coronaviruses,used for,92
Novel strain,Canine coronaviruses,found in,92
Domestic dog,Canine coronaviruses,hosts,92
Fox,Canine coronaviruses,hosts,92
Raccoon dog,Canine coronaviruses,hosts,92
Domestic dog population,Canine coronaviruses,infected with,92
Fox population,Canine coronaviruses,infected with,92
Raccoon dog population,Canine coronaviruses,infected with,92
EDS '76,poultry,infects,93
EDS '76,chickens,infects,93
EDS '76,guinea fowls,infects,93
EDS '76,ducks,infects,93
EDS '76,pigeons,infects,93
chickens,EDS '76,hosts,93
guinea fowls,EDS '76,hosts,93
ducks,EDS '76,hosts,93
pigeons,EDS '76,hosts,93
Nigeria,poultry,location of,93
Nigeria,chickens,location of,93
Nigeria,guinea fowls,location of,93
Nigeria,ducks,location of,93
Nigeria,pigeons,location of,93
haemagglutination-inhibition test,EDS '76 antibodies,detects,93
67.43,proportion of individuals infected,measurement of,93
79.68,proportion of individuals infected,measurement of,93
73.91,proportion of individuals infected,measurement of,93
86.66,proportion of individuals infected,measurement of,93
vaccination,EDS '76,prevents,93
bovine viral diarrhea virus,Odocoileus hemionus,infects,94
Odocoileus hemionus,bovine viral diarrhea virus,hosts,94
Arcanobacterium pyogenes,Odocoileus hemionus,infects,94
Wyoming,Odocoileus hemionus,location of,94
USA,Odocoileus hemionus,location of,94
bovine viral diarrhea virus,Odocoileus hemionus,isolated from,94
BVDV,emaciation,causes,94
BVDV,weakness,causes,94
BVDV,salivation,causes,94
BVDV,lung,isolated from,94
BVDV,reverse transcriptase polymerase chain reaction,detected by,94
BVDV,RNA sequences,detected by,94
BVDV,bovine type 1a BVDV,similar to,94
mule deer,bovine viral diarrhea virus,infected with,94
seventy-four,serum neutralizing antibody titers,number of individuals with,94
124,serum neutralizing antibody titers,number of individuals tested,94
North America,BVDV isolate,location of,94
parrot bornavirus 5,Palm cockatoo,infects,95
Palm cockatoo,parrot bornavirus 5,hosts,95
parrot bornavirus 5,Palm cockatoo,isolated from,95
parrot bornavirus 5,aquatic bird bornaviruses,shares nucleotide sequence identities with,95
parrot bornavirus 5,passerine bornaviruses,shares nucleotide sequence identities with,95
parrot bornavirus 5,other bornavirus,has low nucleotide sequence identities with,95
PaBV-5,parrot bornavirus 5,is,95
proventricular dilatation disease,parrot bornavirus 5,caused by,95
parrot bornavirus 5,8842 nucleotides,has complete genome sequence of,95
parrot bornavirus 5,genomic regions,has distinct 5' and 3' end sequences,95
parrot bornavirus 5,other bornavirus,has low nucleotide sequence identities with,95
Phylogenetic analysis,genomic regions,based on,95
parrot bornavirus 5,Psittaciform 2 bornavirus,is assigned to,95
bovine herpesvirus 1,Bos grunniens,infects,96
Bos grunniens,bovine herpesvirus 1,hosts,96
yaks,Bos grunniens,common name of,96
Bos grunniens,yaks,latin name of,96
