source,target,relation_type,doc_id
C. botulinum toxin type C,fly larvae extract,detected in,98
Clostridium botulinum,ducklings,infects,99
Clostridium botulinum,type C toxin,produces,99
ducklings,water,drinks,99
ducklings,botulism,contracts,99
natural saline wetlands,water,contains,99
natural saline wetlands,ducklings,hosts,99
fresh water,water,contains,99
saline water,water,contains,99
ducklings,saline water,drinks,99
botulism,ducklings,affects,99
clinical signs,botulism,caused by,99
mortality,botulism,caused by,99
conductivity,water,measured in,99
ducklings,conductivity,affected by,99
Cryptosporidium baileyi,Chickens,infects,100
Cryptosporidium baileyi,Mallards,infects,100
Chickens,Cryptosporidium baileyi,hosts,100
Mallards,Cryptosporidium baileyi,hosts,100
Cryptosporidium baileyi,Oocysts,produces,100
Oocysts,Feces,found in,100
Cryptosporidium baileyi,Feces,detected by,100
Carrageenan,Phagocytic activity,affects,100
Carrageenan,Number of peripheral macrophages,affects,100
Cryptosporidium baileyi,Immunogenicity,has immunogenicity,100
Cryptosporidium baileyi,Patent periods,has patent periods,100
Cryptosporidium baileyi,Prepatent periods,has prepatent periods,100
Cryptosporidium baileyi,Oocysts shedding,has oocysts shedding,100
