source,target,relation_type,doc_id
ELISA,botulism,detects,93
Clostridium botulinum type C,Avian,infects,94
Clostridium botulinum type C,Mud,found in,94
Clostridium botulinum type C,PCR,detected by,94
Clostridium botulinum type C,Mouse bioassay,detected by,94
Avian,Clostridium botulinum type C,hosts,94
Mallards,Clostridium botulinum type C,hosts,94
Grey herons,Clostridium botulinum type C,hosts,94
PCR,Clostridium botulinum type C,detects,94
Mouse bioassay,Clostridium botulinum type C,detects,94
Botulism,Clostridium botulinum type C,caused by,94
Botulinal neurotoxin,Clostridium botulinum type C,produced by,94
DNA,Genetic information,contains,94
Spores,Clostridium botulinum type C,contains,94
Samples,Clostridium botulinum type C,contains,94
Outbreak,Clostridium botulinum type C,affected by,94
Investigation,Outbreak,investigates,94
mallard duck,Clostridium botulinum,hosts,95
Clostridium botulinum,Clostridium botulinum C2 toxin,produces,95
Clostridium botulinum,C1 toxin,loses,95
Clostridium botulinum,Clostridium botulinum C2 toxin,continues to produce,95
Clostridium botulinum C2 toxin,mallard duck,is toxic to,95
Clostridium botulinum C2 toxin,C1 toxin,is more toxic than,95
C1 toxin,Respiratory paralysis,causes,95
Clostridium botulinum C2 toxin,Pulmonary edema and Hemorrhage,causes,95
Ricinus communis,Ducks,infects,96
Ricinus communis,Texas panhandle,found in,96
Ricinus communis,Castor bean poisoning,causes,96
Castor bean poisoning,Ducks,affects,96
Botulism,Castor bean poisoning,similar to,96
Ricinus communis,Mallards,toxic to,96
Ricinus communis,Mouse,toxic to,96
Clostridium botulinum,Mouse toxicity test,detected by,96
Ricinus communis,Hemagglutination test,detected by,96
Ricinus communis,Precipitin test,detected by,96
Ducks,Excreta,excrete,96
Ducks,Intestinal contents,have,96
Ducks,Blood serum,have,96
Clostridium botulinum,type C toxin,produces,97
type C toxin,ducks,infects,97
ducks,Clostridium botulinum,hosts,97
Clostridium botulinum,fecal extracts,found in,97
Clostridium botulinum,serum,found in,97
mouse,mouse toxicity test,detected by,97
antitoxin,mouse,protects,97
peroral dosing,mallards,exposes,97
mallards,type C toxin,exposed to,97
mallards,toxin-positive specimens,passes,97
wild ducks,botulism,affected by,97
course of the disease,wild ducks,affects,97
mallards,Clostridium botulinum,hosts,98
greater yellowlegs,Clostridium botulinum,hosts,98
waterfowl,Clostridium botulinum,hosts,98
fly larvae,Clostridium botulinum,hosts,98
Clostridium botulinum,botulism,produces,98
Clostridium botulinum,duck serum,found in,98
Clostridium botulinum,fly larvae,found in,98
duck serum,Clostridium botulinum toxin type C,contains,98
fly larvae,Clostridium botulinum toxin type C,contains,98
mouse,LD50 of toxin,detected by,98
Mallard,Clostridium botulinum,hosts,99
Clostridium botulinum,Ducks,infects,99
Ducks,Water,drinks,99
Water,Conductivity,has property,99
Conductivity,mu mhos/cm,measured in,99
Saline water,Natural saline wetlands,found in,99
Fresh water,Location,found in,99
Clostridium botulinum type C toxin,Clinical signs of botulism,causes,99
Clinical signs of botulism,Mortality,leads to,99
Ducks,Botulism,affected by,99
Cryptosporidium baileyi,Chickens,infects,100
Cryptosporidium baileyi,Mallards,infects,100
Chickens,Cryptosporidium baileyi,hosts,100
Mallards,Cryptosporidium baileyi,hosts,100
Cryptosporidium baileyi,Oocysts,produces,100
Oocysts,Feces,found in,100
Cryptosporidium baileyi,Peritoneal macrophages,affects,100
Cryptosporidium baileyi,Peripheral macrophages,affects,100
Carrageenan,Phagocytic activity,blocks,100
Carrageenan,Number of peripheral macrophages,decreases,100
Carrageenan,Phagocytic activity of peritoneal macrophages,decreases,100
Cryptosporidium baileyi,Feces,is detected by,100
Cryptosporidium baileyi,Feces,is recognized by,100
Challenge infection,Immunogenicity,causes,100
Challenge infection,Patent periods,causes,100
Challenge infection,Prepatent periods,causes,100
Challenge infection,Oocysts shedding,causes,100
